student_id,exam_center_id,subject,year,quarter,score,grade
457,1,Geography,2005,1,51,C
458,1,English,2005,1,65,B
458,1,Math,2005,1,29,E
458,1,French,2005,1,63,B
458,1,Spanish,2005,1,56,C
458,1,German,2005,1,62,B
458,1,Italian,2005,1,10,X
458,1,Physics,2005,1,55,C
458,1,Chemistry,2005,1,61,C
458,1,Philosophy,2005,1,53,C
458,1,Modern Art,2005,1,73,B
458,1,Geography,2005,1,95,A+
458,1,Classics,2005,1,64,B
459,1,Math,2005,1,39,D
459,1,French,2005,1,45,D
459,1,Spanish,2005,1,59,C
459,1,Italian,2005,1,50,C
459,1,Chemistry,2005,1,59,C
459,1,Biology,2005,1,48,D
459,1,Philosophy,2005,1,59,C
459,1,History,2005,1,32,E
459,1,Classics,2005,1,46,D
460,1,Math,2005,1,51,C
460,1,French,2005,1,72,B
460,1,German,2005,1,57,C
460,1,Physics,2005,1,41,D
460,1,Chemistry,2005,1,60,C
460,1,Philosophy,2005,1,27,E
460,1,History,2005,1,78,A
460,1,Classics,2005,1,60,C
461,1,English,2005,1,44,D
461,1,Math,2005,1,65,B
461,1,French,2005,1,80,A
461,1,German,2005,1,51,C
461,1,Physics,2005,1,56,C
461,1,Chemistry,2005,1,23,E
461,1,Biology,2005,1,69,B
461,1,Philosophy,2005,1,43,D
461,1,History,2005,1,59,C
461,1,Classics,2005,1,61,C
462,1,English,2005,1,70,B
462,1,French,2005,1,49,D
462,1,Spanish,2005,1,26,E
462,1,Italian,2005,1,86,A
462,1,Physics,2005,1,45,D
462,1,Chemistry,2005,1,20,E
462,1,Biology,2005,1,60,C
462,1,Modern Art,2005,1,55,C
462,1,Geography,2005,1,48,D
463,1,Math,2005,1,93,A+
463,1,Spanish,2005,1,57,C
463,1,Italian,2005,1,45,D
463,1,Chemistry,2005,1,91,A+
463,1,Biology,2005,1,51,C
463,1,Philosophy,2005,1,64,B
463,1,Modern Art,2005,1,52,C
463,1,History,2005,1,58,C
463,1,Classics,2005,1,37,D
464,1,English,2005,1,60,C
464,1,French,2005,1,36,D
464,1,Spanish,2005,1,61,C
464,1,Italian,2005,1,72,B
464,1,Physics,2005,1,51,C
464,1,Chemistry,2005,1,64,B
464,1,Philosophy,2005,1,95,A+
464,1,History,2005,1,67,B
464,1,Classics,2005,1,69,B
465,1,English,2005,1,63,B
465,1,Math,2005,1,51,C
465,1,French,2005,1,37,D
465,1,German,2005,1,95,A+
465,1,Physics,2005,1,56,C
465,1,Chemistry,2005,1,57,C
465,1,Biology,2005,1,51,C
465,1,Modern Art,2005,1,66,B
465,1,Geography,2005,1,25,E
465,1,Classics,2005,1,48,D
466,1,English,2005,1,26,E
466,1,French,2005,1,62,B
466,1,Spanish,2005,1,60,C
466,1,Italian,2005,1,73,B
466,1,Physics,2005,1,55,C
466,1,Chemistry,2005,1,32,E
466,1,Biology,2005,1,37,D
466,1,Philosophy,2005,1,46,D
466,1,History,2005,1,70,B
466,1,Classics,2005,1,51,C
467,1,English,2005,1,84,A
467,1,Math,2005,1,56,C
467,1,Spanish,2005,1,33,E
467,1,German,2005,1,89,A
467,1,Italian,2005,1,65,B
467,1,Physics,2005,1,58,C
467,1,Chemistry,2005,1,50,C
467,1,Philosophy,2005,1,68,B
467,1,Modern Art,2005,1,40,D
467,1,Geography,2005,1,24,E
467,1,Classics,2005,1,51,C
468,1,Math,2005,1,56,C
468,1,French,2005,1,37,D
468,1,Spanish,2005,1,61,C
468,1,German,2005,1,58,C
468,1,Italian,2005,1,13,X
468,1,Physics,2005,1,21,E
468,1,Biology,2005,1,69,B
468,1,Modern Art,2005,1,52,C
468,1,History,2005,1,60,C
468,1,Geography,2005,1,50,C
468,1,Classics,2005,1,93,A+
469,1,English,2005,1,45,D
469,1,Math,2005,1,25,E
469,1,Spanish,2005,1,62,B
469,1,German,2005,1,67,B
469,1,Physics,2005,1,94,A+
469,1,Biology,2005,1,55,C
469,1,Modern Art,2005,1,44,D
469,1,Geography,2005,1,59,C
470,1,English,2005,1,91,A+
470,1,Math,2005,1,1,X
470,1,French,2005,1,68,B
470,1,German,2005,1,75,A
470,1,Physics,2005,1,93,A+
470,1,Biology,2005,1,60,C
470,1,Modern Art,2005,1,34,E
470,1,Geography,2005,1,54,C
471,1,English,2005,1,80,A
471,1,French,2005,1,58,C
471,1,German,2005,1,86,A
471,1,Italian,2005,1,57,C
471,1,Physics,2005,1,58,C
471,1,Chemistry,2005,1,76,A
471,1,Biology,2005,1,59,C
471,1,Philosophy,2005,1,51,C
471,1,Modern Art,2005,1,96,A+
471,1,History,2005,1,25,E
471,1,Classics,2005,1,83,A
472,1,Math,2005,1,51,C
472,1,French,2005,1,69,B
472,1,German,2005,1,76,A
472,1,Physics,2005,1,61,C
472,1,Biology,2005,1,54,C
472,1,Modern Art,2005,1,96,A+
472,1,Geography,2005,1,59,C
472,1,Classics,2005,1,29,E
473,1,English,2005,1,81,A
473,1,French,2005,1,58,C
473,1,German,2005,1,53,C
473,1,Physics,2005,1,62,B
473,1,Biology,2005,1,52,C
473,1,Philosophy,2005,1,91,A+
473,1,Modern Art,2005,1,44,D
473,1,Geography,2005,1,29,E
473,1,Classics,2005,1,69,B
474,1,English,2005,1,57,C
474,1,Math,2005,1,65,B
474,1,Spanish,2005,1,81,A
474,1,German,2005,1,67,B
474,1,Italian,2005,1,22,E
474,1,Chemistry,2005,1,65,B
474,1,Biology,2005,1,92,A+
474,1,Philosophy,2005,1,58,C
474,1,History,2005,1,85,A
474,1,Geography,2005,1,32,E
475,1,Math,2005,1,60,C
475,1,French,2005,1,27,E
475,1,German,2005,1,72,B
475,1,Italian,2005,1,39,D
475,1,Chemistry,2005,1,91,A+
475,1,Philosophy,2005,1,55,C
475,1,Modern Art,2005,1,92,A+
475,1,Geography,2005,1,61,C
475,1,Classics,2005,1,52,C
476,1,Math,2005,1,94,A+
476,1,Spanish,2005,1,79,A
476,1,Italian,2005,1,52,C
476,1,Physics,2005,1,34,E
476,1,Chemistry,2005,1,63,B
476,1,Philosophy,2005,1,42,D
476,1,Modern Art,2005,1,34,E
476,1,Geography,2005,1,58,C
477,1,English,2005,1,61,C
477,1,Math,2005,1,23,E
477,1,French,2005,1,37,D
477,1,Spanish,2005,1,57,C
477,1,Italian,2005,1,35,D
477,1,Chemistry,2005,1,52,C
477,1,Biology,2005,1,42,D
477,1,Philosophy,2005,1,58,C
477,1,History,2005,1,87,A
477,1,Geography,2005,1,49,D
478,1,Math,2005,1,43,D
478,1,French,2005,1,36,D
478,1,German,2005,1,98,A+
478,1,Physics,2005,1,83,A
478,1,Chemistry,2005,1,54,C
478,1,Biology,2005,1,65,B
478,1,Philosophy,2005,1,62,B
478,1,Modern Art,2005,1,50,C
478,1,Geography,2005,1,51,C
479,1,English,2005,1,64,B
479,1,Math,2005,1,60,C
479,1,French,2005,1,36,D
479,1,Spanish,2005,1,61,C
479,1,German,2005,1,56,C
479,1,Italian,2005,1,33,E
479,1,Chemistry,2005,1,68,B
479,1,Philosophy,2005,1,58,C
479,1,Modern Art,2005,1,59,C
479,1,Geography,2005,1,74,B
480,1,Math,2005,1,89,A
480,1,Spanish,2005,1,25,E
480,1,German,2005,1,38,D
480,1,Italian,2005,1,52,C
480,1,Physics,2005,1,27,E
480,1,Chemistry,2005,1,47,D
480,1,Biology,2005,1,60,C
480,1,Philosophy,2005,1,94,A+
480,1,Modern Art,2005,1,43,D
480,1,History,2005,1,93,A+
480,1,Geography,2005,1,90,A+
480,1,Classics,2005,1,8,X
481,1,English,2005,1,36,D
481,1,Math,2005,1,67,B
481,1,Spanish,2005,1,52,C
481,1,German,2005,1,84,A
481,1,Physics,2005,1,59,C
481,1,Biology,2005,1,42,D
481,1,Philosophy,2005,1,56,C
481,1,History,2005,1,67,B
481,1,Geography,2005,1,60,C
482,1,English,2005,1,75,A
482,1,Math,2005,1,22,E
482,1,French,2005,1,89,A
482,1,Spanish,2005,1,88,A
482,1,Italian,2005,1,55,C
482,1,Chemistry,2005,1,84,A
482,1,Philosophy,2005,1,97,A+
482,1,History,2005,1,55,C
482,1,Classics,2005,1,45,D
483,1,English,2005,1,79,A
483,1,French,2005,1,26,E
483,1,German,2005,1,78,A
483,1,Italian,2005,1,52,C
483,1,Physics,2005,1,47,D
483,1,Biology,2005,1,57,C
483,1,Philosophy,2005,1,68,B
483,1,History,2005,1,0,X
483,1,Geography,2005,1,57,C
483,1,Classics,2005,1,28,E
484,1,Math,2005,1,21,E
484,1,Spanish,2005,1,52,C
484,1,German,2005,1,56,C
484,1,Italian,2005,1,43,D
484,1,Physics,2005,1,37,D
484,1,Biology,2005,1,62,B
484,1,Philosophy,2005,1,39,D
484,1,Modern Art,2005,1,1,X
484,1,History,2005,1,97,A+
484,1,Geography,2005,1,53,C
484,1,Classics,2005,1,81,A
485,1,English,2005,1,6,X
485,1,Math,2005,1,62,B
485,1,French,2005,1,72,B
485,1,Spanish,2005,1,61,C
485,1,German,2005,1,15,X
485,1,Physics,2005,1,57,C
485,1,Biology,2005,1,53,C
485,1,Philosophy,2005,1,50,C
485,1,Modern Art,2005,1,82,A
485,1,Geography,2005,1,44,D
486,1,Math,2005,1,38,D
486,1,French,2005,1,85,A
486,1,Spanish,2005,1,50,C
486,1,German,2005,1,61,C
486,1,Italian,2005,1,68,B
486,1,Physics,2005,1,31,E
486,1,Chemistry,2005,1,38,D
486,1,Biology,2005,1,51,C
486,1,Philosophy,2005,1,54,C
486,1,History,2005,1,57,C
486,1,Geography,2005,1,41,D
486,1,Classics,2005,1,66,B
487,1,Math,2005,1,47,D
487,1,Spanish,2005,1,38,D
487,1,Italian,2005,1,66,B
487,1,Chemistry,2005,1,73,B
487,1,Biology,2005,1,48,D
487,1,Modern Art,2005,1,57,C
487,1,History,2005,1,69,B
487,1,Geography,2005,1,50,C
488,1,Math,2005,1,70,B
488,1,French,2005,1,69,B
488,1,Spanish,2005,1,36,D
488,1,German,2005,1,64,B
488,1,Italian,2005,1,67,B
488,1,Chemistry,2005,1,58,C
488,1,Philosophy,2005,1,74,B
488,1,Modern Art,2005,1,97,A+
488,1,Geography,2005,1,55,C
489,1,Math,2005,1,62,B
489,1,Spanish,2005,1,61,C
489,1,German,2005,1,35,D
489,1,Italian,2005,1,49,D
489,1,Physics,2005,1,62,B
489,1,Biology,2005,1,57,C
489,1,Modern Art,2005,1,56,C
489,1,History,2005,1,46,D
489,1,Classics,2005,1,61,C
490,1,Math,2005,1,69,B
490,1,French,2005,1,60,C
490,1,German,2005,1,2,X
490,1,Italian,2005,1,54,C
490,1,Chemistry,2005,1,54,C
490,1,Philosophy,2005,1,41,D
490,1,History,2005,1,23,E
490,1,Geography,2005,1,42,D
491,1,English,2005,1,31,E
491,1,French,2005,1,71,B
491,1,Spanish,2005,1,53,C
491,1,German,2005,1,40,D
491,1,Italian,2005,1,36,D
491,1,Chemistry,2005,1,38,D
491,1,Biology,2005,1,22,E
491,1,Philosophy,2005,1,76,A
491,1,Modern Art,2005,1,34,E
491,1,History,2005,1,54,C
491,1,Geography,2005,1,34,E
491,1,Classics,2005,1,54,C
492,1,English,2005,1,72,B
492,1,French,2005,1,16,X
492,1,German,2005,1,53,C
492,1,Physics,2005,1,57,C
492,1,Biology,2005,1,49,D
492,1,Modern Art,2005,1,76,A
492,1,History,2005,1,52,C
492,1,Geography,2005,1,53,C
492,1,Classics,2005,1,70,B
493,1,English,2005,1,41,D
493,1,French,2005,1,59,C
493,1,Spanish,2005,1,45,D
493,1,Italian,2005,1,36,D
493,1,Physics,2005,1,48,D
493,1,Biology,2005,1,64,B
493,1,Philosophy,2005,1,44,D
493,1,History,2005,1,32,E
493,1,Classics,2005,1,95,A+
494,1,Math,2005,1,56,C
494,1,French,2005,1,56,C
494,1,Spanish,2005,1,61,C
494,1,German,2005,1,91,A+
494,1,Physics,2005,1,50,C
494,1,Chemistry,2005,1,57,C
494,1,Biology,2005,1,54,C
494,1,Modern Art,2005,1,23,E
494,1,History,2005,1,0,X
494,1,Geography,2005,1,35,D
494,1,Classics,2005,1,55,C
495,1,Math,2005,1,3,X
495,1,French,2005,1,35,D
495,1,Spanish,2005,1,77,A
495,1,German,2005,1,43,D
495,1,Physics,2005,1,59,C
495,1,Biology,2005,1,64,B
495,1,Philosophy,2005,1,60,C
495,1,Modern Art,2005,1,21,E
495,1,Geography,2005,1,29,E
495,1,Classics,2005,1,65,B
496,1,English,2005,1,56,C
496,1,French,2005,1,56,C
496,1,German,2005,1,70,B
496,1,Physics,2005,1,52,C
496,1,Biology,2005,1,94,A+
496,1,Modern Art,2005,1,46,D
496,1,History,2005,1,89,A
496,1,Geography,2005,1,28,E
496,1,Classics,2005,1,57,C
497,1,English,2005,1,66,B
497,1,Math,2005,1,61,C
497,1,French,2005,1,93,A+
497,1,German,2005,1,51,C
497,1,Italian,2005,1,59,C
497,1,Chemistry,2005,1,95,A+
497,1,Philosophy,2005,1,58,C
497,1,Modern Art,2005,1,58,C
497,1,History,2005,1,69,B
497,1,Geography,2005,1,55,C
498,1,Math,2005,1,93,A+
498,1,French,2005,1,56,C
498,1,German,2005,1,71,B
498,1,Physics,2005,1,51,C
498,1,Chemistry,2005,1,57,C
498,1,Biology,2005,1,79,A
498,1,Modern Art,2005,1,84,A
498,1,Geography,2005,1,50,C
499,1,English,2005,1,21,E
499,1,French,2005,1,24,E
499,1,Spanish,2005,1,60,C
499,1,Italian,2005,1,62,B
499,1,Chemistry,2005,1,52,C
499,1,Philosophy,2005,1,89,A
499,1,Modern Art,2005,1,56,C
499,1,Geography,2005,1,4,X
500,1,English,2005,1,58,C
500,1,French,2005,1,33,E
500,1,Spanish,2005,1,52,C
500,1,German,2005,1,60,C
500,1,Italian,2005,1,24,E
500,1,Physics,2005,1,46,D
500,1,Chemistry,2005,1,87,A
500,1,Philosophy,2005,1,55,C
500,1,Modern Art,2005,1,21,E
500,1,History,2005,1,52,C
500,1,Classics,2005,1,57,C
501,1,English,2005,1,50,C
501,1,French,2005,1,71,B
501,1,Spanish,2005,1,71,B
501,1,Italian,2005,1,76,A
501,1,Physics,2005,1,66,B
501,1,Chemistry,2005,1,91,A+
501,1,Philosophy,2005,1,79,A
501,1,History,2005,1,42,D
501,1,Geography,2005,1,79,A
502,1,English,2005,1,17,X
502,1,Math,2005,1,50,C
502,1,French,2005,1,40,D
502,1,German,2005,1,51,C
502,1,Physics,2005,1,51,C
502,1,Chemistry,2005,1,53,C
502,1,Biology,2005,1,61,C
502,1,Modern Art,2005,1,62,B
502,1,Geography,2005,1,69,B
502,1,Classics,2005,1,96,A+
503,1,English,2005,1,52,C
503,1,Math,2005,1,51,C
503,1,Spanish,2005,1,83,A
503,1,German,2005,1,34,E
503,1,Physics,2005,1,43,D
503,1,Biology,2005,1,78,A
503,1,Modern Art,2005,1,58,C
503,1,History,2005,1,38,D
503,1,Geography,2005,1,43,D
504,1,English,2005,1,55,C
504,1,Math,2005,1,46,D
504,1,French,2005,1,77,A
504,1,German,2005,1,69,B
504,1,Italian,2005,1,43,D
504,1,Chemistry,2005,1,36,D
504,1,Biology,2005,1,53,C
504,1,Modern Art,2005,1,56,C
504,1,History,2005,1,70,B
504,1,Geography,2005,1,71,B
505,1,English,2005,1,75,A
505,1,Math,2005,1,38,D
505,1,Spanish,2005,1,59,C
505,1,Italian,2005,1,60,C
505,1,Chemistry,2005,1,98,A+
505,1,Philosophy,2005,1,72,B
505,1,Modern Art,2005,1,37,D
505,1,History,2005,1,97,A+
505,1,Classics,2005,1,58,C
506,1,English,2005,1,93,A+
506,1,Math,2005,1,37,D
506,1,French,2005,1,52,C
506,1,Spanish,2005,1,40,D
506,1,German,2005,1,31,E
506,1,Physics,2005,1,58,C
506,1,Chemistry,2005,1,53,C
506,1,Philosophy,2005,1,93,A+
506,1,Modern Art,2005,1,9,X
506,1,History,2005,1,50,C
506,1,Geography,2005,1,54,C
506,1,Classics,2005,1,69,B
507,1,Math,2005,1,65,B
507,1,Spanish,2005,1,22,E
507,1,German,2005,1,6,X
507,1,Italian,2005,1,70,B
507,1,Chemistry,2005,1,56,C
507,1,Philosophy,2005,1,43,D
507,1,History,2005,1,37,D
507,1,Classics,2005,1,87,A
508,1,English,2005,1,66,B
508,1,Math,2005,1,59,C
508,1,Spanish,2005,1,56,C
508,1,German,2005,1,43,D
508,1,Physics,2005,1,58,C
508,1,Chemistry,2005,1,20,E
508,1,Biology,2005,1,58,C
508,1,Philosophy,2005,1,39,D
508,1,Modern Art,2005,1,11,X
508,1,Geography,2005,1,56,C
509,1,English,2005,1,27,E
509,1,Math,2005,1,39,D
509,1,French,2005,1,74,B
509,1,Spanish,2005,1,44,D
509,1,German,2005,1,58,C
509,1,Physics,2005,1,41,D
509,1,Chemistry,2005,1,87,A
509,1,Philosophy,2005,1,52,C
509,1,Modern Art,2005,1,50,C
509,1,History,2005,1,41,D
509,1,Classics,2005,1,61,C
510,1,English,2005,1,65,B
510,1,Math,2005,1,61,C
510,1,French,2005,1,56,C
510,1,German,2005,1,77,A
510,1,Italian,2005,1,96,A+
510,1,Chemistry,2005,1,60,C
510,1,Philosophy,2005,1,92,A+
510,1,History,2005,1,60,C
510,1,Geography,2005,1,51,C
510,1,Classics,2005,1,55,C
511,1,Math,2005,1,14,X
511,1,French,2005,1,33,E
511,1,German,2005,1,56,C
511,1,Italian,2005,1,98,A+
511,1,Chemistry,2005,1,41,D
511,1,Biology,2005,1,53,C
511,1,Philosophy,2005,1,45,D
511,1,History,2005,1,55,C
511,1,Classics,2005,1,51,C
512,1,English,2005,1,61,C
512,1,Math,2005,1,69,B
512,1,French,2005,1,45,D
512,1,Spanish,2005,1,73,B
512,1,German,2005,1,64,B
512,1,Italian,2005,1,38,D
512,1,Chemistry,2005,1,32,E
512,1,Biology,2005,1,53,C
512,1,Modern Art,2005,1,73,B
512,1,Geography,2005,1,53,C
512,1,Classics,2005,1,22,E
513,1,Math,2005,1,72,B
513,1,French,2005,1,91,A+
513,1,German,2005,1,53,C
513,1,Italian,2005,1,79,A
513,1,Physics,2005,1,18,X
513,1,Chemistry,2005,1,93,A+
513,1,Biology,2005,1,50,C
513,1,Modern Art,2005,1,60,C
513,1,History,2005,1,96,A+
513,1,Geography,2005,1,49,D
513,1,Classics,2005,1,66,B
514,1,English,2005,1,25,E
514,1,French,2005,1,52,C
514,1,German,2005,1,79,A
514,1,Italian,2005,1,67,B
514,1,Physics,2005,1,57,C
514,1,Chemistry,2005,1,65,B
514,1,Biology,2005,1,60,C
514,1,Philosophy,2005,1,51,C
514,1,Modern Art,2005,1,57,C
514,1,Geography,2005,1,23,E
515,1,English,2005,1,57,C
515,1,French,2005,1,72,B
515,1,German,2005,1,51,C
515,1,Physics,2005,1,71,B
515,1,Chemistry,2005,1,61,C
515,1,Biology,2005,1,31,E
515,1,Philosophy,2005,1,61,C
515,1,History,2005,1,63,B
515,1,Classics,2005,1,54,C
516,1,Math,2005,1,61,C
516,1,Spanish,2005,1,69,B
516,1,German,2005,1,58,C
516,1,Italian,2005,1,51,C
516,1,Chemistry,2005,1,10,X
516,1,Biology,2005,1,47,D
516,1,Philosophy,2005,1,68,B
516,1,Modern Art,2005,1,38,D
516,1,History,2005,1,57,C
516,1,Geography,2005,1,68,B
516,1,Classics,2005,1,61,C
517,1,English,2005,1,39,D
517,1,French,2005,1,65,B
517,1,Spanish,2005,1,36,D
517,1,German,2005,1,59,C
517,1,Physics,2005,1,78,A
517,1,Chemistry,2005,1,29,E
517,1,Biology,2005,1,64,B
517,1,Philosophy,2005,1,27,E
517,1,History,2005,1,7,X
517,1,Geography,2005,1,53,C
518,1,Math,2005,1,46,D
518,1,Spanish,2005,1,56,C
518,1,Italian,2005,1,43,D
518,1,Physics,2005,1,46,D
518,1,Chemistry,2005,1,54,C
518,1,Philosophy,2005,1,54,C
518,1,History,2005,1,40,D
518,1,Geography,2005,1,70,B
519,1,English,2005,1,50,C
519,1,Math,2005,1,93,A+
519,1,Spanish,2005,1,61,C
519,1,Italian,2005,1,36,D
519,1,Chemistry,2005,1,31,E
519,1,Philosophy,2005,1,60,C
519,1,History,2005,1,13,X
519,1,Geography,2005,1,51,C
519,1,Classics,2005,1,57,C
520,1,English,2005,1,48,D
520,1,Math,2005,1,54,C
520,1,French,2005,1,12,X
520,1,German,2005,1,82,A
520,1,Italian,2005,1,97,A+
520,1,Physics,2005,1,55,C
520,1,Chemistry,2005,1,58,C
520,1,Philosophy,2005,1,67,B
520,1,Modern Art,2005,1,65,B
520,1,Geography,2005,1,95,A+
520,1,Classics,2005,1,54,C
521,1,English,2005,1,39,D
521,1,Math,2005,1,80,A
521,1,Spanish,2005,1,54,C
521,1,German,2005,1,9,X
521,1,Italian,2005,1,24,E
521,1,Chemistry,2005,1,60,C
521,1,Biology,2005,1,95,A+
521,1,Philosophy,2005,1,34,E
521,1,Modern Art,2005,1,79,A
521,1,Geography,2005,1,50,C
522,1,English,2005,1,71,B
522,1,French,2005,1,48,D
522,1,German,2005,1,67,B
522,1,Physics,2005,1,84,A
522,1,Biology,2005,1,56,C
522,1,Philosophy,2005,1,52,C
522,1,Modern Art,2005,1,62,B
522,1,History,2005,1,36,D
522,1,Geography,2005,1,64,B
522,1,Classics,2005,1,24,E
523,1,Math,2005,1,50,C
523,1,Spanish,2005,1,93,A+
523,1,Italian,2005,1,72,B
523,1,Chemistry,2005,1,66,B
523,1,Biology,2005,1,50,C
523,1,Philosophy,2005,1,56,C
523,1,Modern Art,2005,1,39,D
523,1,History,2005,1,93,A+
523,1,Classics,2005,1,41,D
524,1,Math,2005,1,43,D
524,1,Spanish,2005,1,69,B
524,1,German,2005,1,45,D
524,1,Italian,2005,1,50,C
524,1,Physics,2005,1,70,B
524,1,Biology,2005,1,26,E
524,1,Philosophy,2005,1,79,A
524,1,History,2005,1,61,C
524,1,Geography,2005,1,87,A
525,1,Math,2005,1,68,B
525,1,French,2005,1,50,C
525,1,Spanish,2005,1,60,C
525,1,German,2005,1,41,D
525,1,Physics,2005,1,52,C
525,1,Biology,2005,1,52,C
525,1,Philosophy,2005,1,54,C
525,1,History,2005,1,53,C
525,1,Geography,2005,1,59,C
525,1,Classics,2005,1,30,E
526,1,English,2005,1,46,D
526,1,French,2005,1,29,E
526,1,Spanish,2005,1,84,A
526,1,German,2005,1,67,B
526,1,Italian,2005,1,59,C
526,1,Physics,2005,1,29,E
526,1,Chemistry,2005,1,63,B
526,1,Biology,2005,1,77,A
526,1,Philosophy,2005,1,83,A
526,1,History,2005,1,35,D
526,1,Geography,2005,1,54,C
527,1,Math,2005,1,51,C
527,1,French,2005,1,52,C
527,1,Spanish,2005,1,56,C
527,1,Italian,2005,1,47,D
527,1,Physics,2005,1,39,D
527,1,Biology,2005,1,55,C
527,1,Modern Art,2005,1,31,E
527,1,History,2005,1,57,C
527,1,Classics,2005,1,64,B
528,1,English,2005,1,48,D
528,1,Math,2005,1,22,E
528,1,French,2005,1,54,C
528,1,Spanish,2005,1,15,X
528,1,German,2005,1,54,C
528,1,Italian,2005,1,74,B
528,1,Physics,2005,1,48,D
528,1,Chemistry,2005,1,43,D
528,1,Biology,2005,1,25,E
528,1,Philosophy,2005,1,73,B
528,1,History,2005,1,64,B
528,1,Classics,2005,1,59,C
529,1,Math,2005,1,73,B
529,1,Spanish,2005,1,96,A+
529,1,Italian,2005,1,57,C
529,1,Chemistry,2005,1,56,C
529,1,Biology,2005,1,74,B
529,1,Philosophy,2005,1,57,C
529,1,History,2005,1,32,E
529,1,Classics,2005,1,84,A
530,1,English,2005,1,67,B
530,1,Math,2005,1,57,C
530,1,Spanish,2005,1,36,D
530,1,German,2005,1,54,C
530,1,Italian,2005,1,73,B
530,1,Physics,2005,1,36,D
530,1,Chemistry,2005,1,62,B
530,1,Philosophy,2005,1,57,C
530,1,History,2005,1,67,B
530,1,Classics,2005,1,59,C
531,1,English,2005,1,25,E
531,1,French,2005,1,53,C
531,1,German,2005,1,94,A+
531,1,Physics,2005,1,73,B
531,1,Biology,2005,1,31,E
531,1,Modern Art,2005,1,66,B
531,1,History,2005,1,23,E
531,1,Classics,2005,1,48,D
532,1,Math,2005,1,69,B
532,1,French,2005,1,73,B
532,1,German,2005,1,93,A+
532,1,Physics,2005,1,41,D
532,1,Biology,2005,1,74,B
532,1,Philosophy,2005,1,60,C
532,1,Modern Art,2005,1,54,C
532,1,History,2005,1,30,E
532,1,Geography,2005,1,43,D
532,1,Classics,2005,1,52,C
533,1,English,2005,1,44,D
533,1,Math,2005,1,47,D
533,1,Spanish,2005,1,68,B
533,1,German,2005,1,61,C
533,1,Italian,2005,1,64,B
533,1,Chemistry,2005,1,63,B
533,1,Biology,2005,1,58,C
533,1,Philosophy,2005,1,38,D
533,1,History,2005,1,75,A
533,1,Geography,2005,1,72,B
534,1,English,2005,1,44,D
534,1,French,2005,1,36,D
534,1,Spanish,2005,1,68,B
534,1,German,2005,1,7,X
534,1,Physics,2005,1,50,C
534,1,Chemistry,2005,1,38,D
534,1,Biology,2005,1,51,C
534,1,Modern Art,2005,1,44,D
534,1,Geography,2005,1,44,D
534,1,Classics,2005,1,4,X
535,1,English,2005,1,86,A
535,1,Math,2005,1,53,C
535,1,Spanish,2005,1,41,D
535,1,German,2005,1,60,C
535,1,Italian,2005,1,96,A+
535,1,Chemistry,2005,1,26,E
535,1,Philosophy,2005,1,68,B
535,1,Modern Art,2005,1,23,E
535,1,History,2005,1,52,C
535,1,Geography,2005,1,62,B
535,1,Classics,2005,1,95,A+
536,1,Math,2005,1,57,C
536,1,French,2005,1,44,D
536,1,Spanish,2005,1,54,C
536,1,German,2005,1,65,B
536,1,Physics,2005,1,37,D
536,1,Chemistry,2005,1,54,C
536,1,Biology,2005,1,51,C
536,1,Philosophy,2005,1,25,E
536,1,Modern Art,2005,1,78,A
536,1,History,2005,1,14,X
536,1,Geography,2005,1,53,C
536,1,Classics,2005,1,36,D
537,1,English,2005,1,21,E
537,1,Math,2005,1,1,X
537,1,Spanish,2005,1,58,C
537,1,German,2005,1,40,D
537,1,Physics,2005,1,87,A
537,1,Biology,2005,1,56,C
537,1,Philosophy,2005,1,39,D
537,1,History,2005,1,50,C
537,1,Classics,2005,1,37,D
538,1,English,2005,1,61,C
538,1,Math,2005,1,38,D
538,1,French,2005,1,29,E
538,1,Spanish,2005,1,51,C
538,1,Italian,2005,1,57,C
538,1,Chemistry,2005,1,48,D
538,1,Philosophy,2005,1,43,D
538,1,History,2005,1,56,C
538,1,Geography,2005,1,53,C
538,1,Classics,2005,1,55,C
539,1,English,2005,1,41,D
539,1,Math,2005,1,43,D
539,1,Spanish,2005,1,94,A+
539,1,German,2005,1,70,B
539,1,Physics,2005,1,54,C
539,1,Biology,2005,1,75,A
539,1,Philosophy,2005,1,67,B
539,1,Modern Art,2005,1,66,B
539,1,History,2005,1,26,E
539,1,Classics,2005,1,72,B
540,1,English,2005,1,43,D
540,1,Math,2005,1,23,E
540,1,Spanish,2005,1,66,B
540,1,Italian,2005,1,86,A
540,1,Chemistry,2005,1,85,A
540,1,Philosophy,2005,1,52,C
540,1,Modern Art,2005,1,57,C
540,1,Geography,2005,1,34,E
541,1,English,2005,1,76,A
541,1,Math,2005,1,73,B
541,1,French,2005,1,51,C
541,1,Spanish,2005,1,26,E
541,1,Italian,2005,1,53,C
541,1,Physics,2005,1,54,C
541,1,Chemistry,2005,1,40,D
541,1,Philosophy,2005,1,44,D
541,1,History,2005,1,59,C
541,1,Classics,2005,1,60,C
542,1,English,2005,1,47,D
542,1,French,2005,1,41,D
542,1,Spanish,2005,1,90,A+
542,1,German,2005,1,53,C
542,1,Italian,2005,1,57,C
542,1,Chemistry,2005,1,56,C
542,1,Philosophy,2005,1,79,A
542,1,Modern Art,2005,1,26,E
542,1,Geography,2005,1,57,C
